content,covid_final,other_final,covid,other,either
"Today is the day for small businesses to start applying for the #PaycheckProtectionProgram. This program is designed to help small businesses make it through this difficult time and keep their employees on payroll, https://t.co/QomUfR5Cj0",0,0,False,False,False
"This is a useful list of contacts and services to call for help with everything from assistance for our elderly, food pantries, housing &amp; utilities, to small business and student loans.  Please share with folks who may need these resources.
https://t.co/VRvqy4VI1k",0,0,False,False,False
"Running out of politically stimulating subjects to discuss, the kids and I debated whether cats always land on their feet (don’t ask me why 🤷‍♀️). Now I don’t mean to fat shame my cat, but we need to start hiding those snacks. 
#quarantinecaloriescount https://t.co/lmLNe7Irsb",0,0,False,False,False
"As we collectively fight the COVID-19 virus, I've been working to connect organizations with food supplies and those who distribute to vulnerable &amp; in-need North Texans. As Texans and Americans, we must all come together &amp; do what we can for our neighbors in these perilous times. https://t.co/k7VZRYWBNL",0,0,False,False,False
Wondering what's for dinner? Support local businesses and consider ordering from one of the many local restaurants offering To Go and Delivery.  https://t.co/33vIDCwiRk,0,0,False,False,False
Here’s how to get a small business loan under the $349 billion coronavirus aid bill.   https://t.co/cJ8uTUUTkI,0,0,False,False,False
"Great list, compiled by WFAA Channel 8, of North Texas companies who are hiring.
Please share this with family or friends who may need a new position to get
them through this tough time:

https://t.co/rXXxhbEcaI",0,0,False,False,False
"Today is National Doctors Day. We continue to show the upmost gratitude to our doctors who are on the frontlines, providing care during this critical time. Thank you! https://t.co/rhVt7eO3Cw",0,0,False,False,False
#NationalVietnamWarVeteransDay https://t.co/zmlETZWC15,0,0,False,False,False
"As this pandemic continues our neighbors become more food insecure. Today we delivered 2k meals to @MissionCentral. As well as 200 bags of coffee to @BillWaybourn, @HurstPoliceDept, @HurstFireDept, and @ColleyvillePD. All done in my new shoes thanks to @HonorRespectLLC! https://t.co/1Wo7mVIMe4",0,0,False,False,False
"We were happy to see that the CARES Act passed the House this morning and was signed into law by President Trump. If you are wondering whether you’re eligible for a recovery rebate, please check out Senator Grassley’s explanation.
https://t.co/VG40OAnJkO",0,0,False,False,False
"Here are some of the latest photos of my nephew Max. Other than being absolutely precious and cute as a button, you’ll notice he has a bit of an attitude. Yes, yes we are related. 🤔 https://t.co/gOiaCajqtf",0,0,False,False,False
"Nancy Pelosi MUST put people before politics and take swift action to get the Coronavirus Phase III spending package to the Presidents desk. @realDonaldTrump will deliver much-needed resources to American workers, families &amp; businesses.
https://t.co/gge20LrscZ",0,0,False,False,False
"Yesterday, we made the rounds to @IrvingPD, @FBTXPD, @CoppellPolice and @CoppellFire delivering some much needed fuel (coffee to be exact)! ☕️ Thanks to Karyn Brownlee and Gerson Hernandez for helping out as well. 💪 https://t.co/RVEqxT4MnN",0,0,False,False,False
"The coronavirus, or COVID-19, situation is rapidly developing across our nation and across North Texas. Its important to know your risks and the real facts of the virus. For updates and resources on the coronavirus, please visit https://t.co/kzj2GGAhmw https://t.co/hfOrIgPKuZ",0,0,False,False,False
With Gerson Hernandez and @KarynBrownlee at Templo Cristiano Agape in Irving making sure Irving ISD students and families have plenty of food through these hard times. https://t.co/hrT6vymf2p,0,0,False,False,False
https://t.co/8OtayVk2WB,0,0,False,False,False
"Joined @MarkDavis yesterday to talk about how we can all come together during these times to help those most in need. Make sure to check in on your family, friends, and neighbors, especially those most at risk and see how you can help them. https://t.co/DAxrB9jeyX",0,0,False,False,False
"Shout to my campaign staff, volunteers, Addison Mayor Joe Chow, Carrolton Mayor @KevinCarrollton and Farmers Branch Mayor @robertclair for delivering thousands of meals this morning to North Texans in need at @MetrocrestHelps, @IrvingCares and @GRACEGrapevine. https://t.co/MJJcNixkZE",0,0,False,False,False
"Finally got to meet the newest member of the family, nephew Maxwell! Mom, dad and baby are doing well and relieved to be home from the hospital. When you haven’t held an infant for so long, you forget how tiny and vulnerable they are but so, so precious. #WelcomeHome https://t.co/LfWDBPTEBm",0,0,False,False,False
#TexasStrong https://t.co/ACip0c3QhI,0,0,False,False,False
"Let’s support our local small businesses! This is a great list from the Dallas Morning News of Irving restaurants offering delivery and takeout. Who are we missing?
https://t.co/ILn7p8DJv8",0,0,False,False,False
Zod has her comfy spot and isn’t moving for anyone. Wish I napped this peacefully. #catnap https://t.co/lmFxICtpRQ,0,0,False,False,False
"Earlier this week, I reached out to Irving City Councilman CEO of @IrvingCares, Kyle Taylor. Irving Cares provides focused assistance for Irving residents to address a financial crisis and has been voted Best Local Nonprofit in Irving. They need your help!
https://t.co/bGexs4nKqR",0,0,False,False,False
"Despite all the craziness, life goes on. Last night, our family welcomed Maxwell Pearce into the world. Congratulations to my sister and brother in law for their new 8lb. 5oz. healthy baby boy! I am so proud of you, sis, and so excited to finally be an aunt. Love you all so much! https://t.co/hBfujNbZaR",0,0,False,False,False
"Apparently, this is the classroom of today. Pearce is not complaining. He’s participating on live stream with his teachers on his computer while FaceTiming with his friends on his phone. We didn’t have any of this when I was in school! What are your kids doing today? https://t.co/a8X244nSs2",0,0,False,False,False
"Earlier this week, I met with Tracy Eubanks at @MetrocrestHelps which provides resources and programs for individuals, families and seniors that lead to self-sufficiency and foster independence. They need donations of food, dollars and workers.
To Donate: https://t.co/COXwjKqL2o https://t.co/UyZZDXHvmE",0,0,False,False,False
"Well, at least someone appreciates me staying home all day! 🐈  Hope you all have someone with whom you can cuddle and share this surreal experience.
#NeedToGetBackToWork https://t.co/xmjLCqirAg",0,0,False,False,False
"Ordered take out from @RanchLasColinas. Easy, fast and convenient! If you haven’t been here, come when their bar is jumping again. Tonight, I’m enjoying their chicken fried steak and meatloaf with tiny bits of bacon throughout. 😋@JuddFruia @RandyDeWitt

#ShopLocal
#TX24 https://t.co/LNCCRxAp5g",0,0,False,False,False
"Happy St. Patrick’s Day! While we can’t celebrate the way we normally would, that’s still no excuse not to wear your green. Below is my green. Post yours!☘️ 
“May your troubles be less, and your blessings be more, and nothing but happiness come through your door.”
-Irish Blessing https://t.co/4idh4veqrc",0,0,False,False,False
"Thank you, @IrvingPD! You guys are awesome 👊🏻 https://t.co/2BN29Q3fIx",0,0,False,False,False
"To all you nurses, medical assistants, PAs, physicians, EMTs, paramedics and healthcare workers - thank you for what you do everyday! #TakeCareOfYourselves https://t.co/1vhwcz0kK2",0,0,False,False,False
"We’re eating local to keep our community businesses going.  Restaurants are clean, you can wash your hands and use their soap (yeah!), and you don’t have to cook!  Here we are at Via Real picking up dinner. Food is awesome!Send us your recommendation for a local TX-24 restaurant. https://t.co/Ls9qdscTOQ",0,0,False,False,False
"Thank you, @SecretaryCarson, for your unwavering faith and thoughtful dedication. https://t.co/R5sRlxeqB1",0,0,False,False,False
"GOOD ON GOV. ABBOTT!  Once again folks, don’t panic – our retailers are rolling and restocking.  Be smart, be safe, buy local!! https://t.co/Asx18IW9MD",0,0,False,False,False
BOOM! This is how you deal with criminal illegals - I did it as Mayor and President @realDonaldTrump  is delivering results as Commander in Chief. https://t.co/pOBp1LUqmR,0,0,False,False,False
"This is a time to stick together, do what makes sense to prevent community spread, and beat this virus down. https://t.co/JnSjne2QPy",0,0,False,False,False
China needs to stop the dishonest propaganda and focus on ending COVID-19.  @realDonaldTrump was right to suspend travel from China and his Administration has been highly responsive in support of our states and local governments.  https://t.co/MdzewlMezE,1,0,True,False,True
Thank you Carrollton Mayor @KevinCarrolton for hosting such a lovely kickoff party. We had the best time catching up with Farmers Branch Mayor @robertclair and former Mayor Rob Branson. #TX24 https://t.co/2QWUp73SmB,0,0,False,False,False
"Enjoying time with my son during his spring break touring the Univ of South Carolina. Hard to believe he’s already a senior and looking at campuses. This will be the last spring before he goes off to college. It’s gone way too fast but so proud of him! Love you, little bubba. 🤗 https://t.co/NPGLqCJPp4",0,0,False,False,False
I’m thankful for Governor Abbott’s leadership in helping to protect Texans from the spread of COVID-19. Both @POTUS and @GovAbbott_TX are taking this head on and making responsible decisions on our behalf.,0,0,False,False,False
#InternationalWomensDay https://t.co/pTus5ct8kC,0,0,False,False,False
"Thank you, Elena Blake and @IRWC for inviting me to join you at the National Prayer Luncheon of Life today. Amazing speakers, heroic stories and heartbreaking statistics. There were over 2,800 in attendance!
https://t.co/NqupOdpeoB https://t.co/KK4RwV78UY",0,0,False,False,False
Thank you @GOPLeader McCarthy for the shoutout on Hannity last night talking about how the people of North Texas rallied behind us for a massive primary win! https://t.co/CUPWflq0Ll,0,0,False,False,False
"Thank you again! I simply can't express how grateful I am for all the help, support, and prayers throughout the primary. This victory was made possible by many people coming together as a team and is EXACTLY what we will need to keep our momentum going and win in November! #TX24 https://t.co/iWc2LQWKdG",0,0,False,False,False
This needs to be known far and wide. Call your grandma. https://t.co/3bZCLIDxK6,0,0,False,False,False
"Thank you to another fantastic volunteer, Sharukh Mithani! Our campaign is so lucky and grateful to have so many wonderful people give their time. #NationalVolunteerWeek 

🚨 We are hosting a ton of volunteer events weekly. Sign up to join us: https://t.co/QyFrUl7iLl https://t.co/mHx4KyKQY0",0,0,False,False,False
"“My hope is that coming out of this crisis we rethink compensation for both women and for people who traditionally get minimum-wage work.”

Thank you, @nytimes. It’s important to talk about the strain this pandemic has placed on mothers across the country. https://t.co/JmDfnCvaL7",0,0,False,False,False
"I am so incredibly proud of this endorsement. @TeamWarren is a testament to hard work and perseverance, and @ewarren continues to be a tireless leader. I am so grateful to be among the first endorsed, along with other women who are fighting for progressive change. https://t.co/Y1JSdPh7nm",0,0,False,False,False
"In honor of #NationalVolunteerWeek, we’ll be showcasing some of our hardworking team! 🥳

Shoutout to Lauren Wintermute! She is an awesome volunteer that works diligently as a part of our team. 

If you'd like to join the fun, sign up to volunteer here: https://t.co/zXJyuVNjxj https://t.co/blQkkjI6Cb",0,0,False,False,False
"Join me and other wonderful candidates running for Congress today, 4/21 at 7PM ET, 6PM CT for a Virtual Meet &amp; Greet hosted by @HigherHeightPAC. https://t.co/MRQlKc2pMw",0,0,False,False,False
"Please join us for a Young Democrats Happy Hour with Candace on Thursday, April 23rd from 7-8PM. 🍻

This will be a celebration of youth leadership, and a discussion on how we move forward together to flip TX24.

Call in information provided upon RSVP: https://t.co/qHHchJDy0L https://t.co/w3xDedOwJZ",0,0,False,False,False
"Folks keep telling me how awful it must be to campaign during a pandemic. It's a challenge, but my some of my earliest memories involve being hungry, homeless, and scared. The fact that more and more families feel that way is never far from my thoughts.",0,0,False,False,False
This is how you support families. https://t.co/4wH7bJhiF3,0,0,False,False,False
"Join us tomorrow at 10AM to hear from Rob Young, creator and host of Prodigies Music Lessons. 🎶

Rob developed the Prodigies curriculum while teaching preschool and elementary music classes in Delaware.  

We'll chat with him on FB Live - See you then! 🍎
https://t.co/k9il57rwIn https://t.co/p3FOVhDe1n",0,0,False,False,False
"I'm on the cover of CMC Magazine! As an alum, I am very excited. 

Dallas Fmr. Mayor Tom Leppert and I had a discussion about political engagement, and while our lenses are different, it was interesting to see that we share a love of public service.

https://t.co/U77EU4GgJB",0,0,False,False,False
I've discovered suburban-30-something-mom #TikTok and now there's no turning back. https://t.co/nicAu0004E,0,0,False,False,False
"Don’t forget to join us at our fourth “Conversations with Candace” event tonight at 7PM! We have amazing conversations planned for this evening
and we’d love to have you join us. 

RSVP👇🏽 https://t.co/obNOJU99OK",0,0,False,False,False
"We live in times where Republicans are saying the quiet part out loud and picking our pockets in broad daylight. 

If you're lucky enough to be bored at home, please volunteer for a candidate who's working to stop this. 

https://t.co/HMvlj2gzAd https://t.co/smGpNyTIRM",0,1,False,True,True
"💻 Join us Friday at 7PM as we welcome Coppell City Councilperson, Brianna Hinojosa-Smith, and Metrocrest Services COO, Nicole Newkham-Binkle to discuss resources that are available to the community during the COVID-19 pandemic.

RSVP ↘️ 
https://t.co/obNOJU99OK",0,0,False,False,False
"This is a step in the right direction. Voters are now able to request a mail-in ballot if they feel unsafe going to the polls. 

Now, we need to continue fighting for a universal vote-by-mail system with return postage paid for, so that nobody is left out of our elections. #TX24 https://t.co/38ZutQq3kT",0,0,False,False,False
"Join us tomorrow at 10AM on FB Live for our new weekly series Classroom with Candace! 👩🏽‍🏫✏️🍎

Our first guest is Laura Booher, ESL teacher at Barbara Bush Middle School. We will discuss remote teaching strategies that she is using in her virtual classroom!
https://t.co/3zmEGz2HCJ https://t.co/k7OwoSnxTL",0,0,False,False,False
"The City of Dallas has set up a webpage with resources for anyone financially affected by Covid-19, which includes suspending water service disconnects and waiving late electricity bill fees. 

We are all in this together to help in any way we can. 
https://t.co/aipaKT6GNf",0,0,False,False,False
Happy Easter from our family to yours! 🐰 https://t.co/qAk2TejbOG,0,0,False,False,False
"Many schools in DFW are providing free lunches to students during this crisis. Oftentimes, a child's only meal comes from their school. These children are vulnerable with schools closed.

Here’s a great list of all school districts and locations for food:
https://t.co/cvYcyvDh07",0,0,False,False,False
This baby is all of us right now. https://t.co/3QPubGzwbp,0,0,False,False,False
#NewProfilePic #StayHome https://t.co/IFc8cZejWO,0,0,False,False,False
"Texas Health and Human Services has a website set up for victims of domestic violence to provide information on legal services, local shelters, and medical care. All services are free.

Share this, help spread the word, and help keep our community safe.

https://t.co/Ae0rOafQTk",0,0,False,False,False
These are useful bits of comfort and advice for adults and kids. https://t.co/Q10HVyp28a,0,0,False,False,False
"Join us tonight at 7PM to have a conversation with @liuba4congress from Vote Mama &amp; @SkidonenkoForTX for Texas HD 106. 

To join our virtual town hall and be part of the discussion, sign up through the link below. 👇
Or, watch live on our Facebook page!

https://t.co/lQODOKegQC",0,0,False,False,False
"Join us this Wednesday, April 8th, at 7PM for our third Virtual Town Hall. 

Tune in as we speak with @liuba4congress and @SkidonenkoForTX about the hardships of campaigning as a mom in the midst of COVID-19. 

RSVP if you'd like to ask questions 👉🏽 https://t.co/lQODOKegQC",0,0,False,False,False
This is why I've called on Texas to make the right choice for our democracy and implement a universal vote by mail system for our July 14th runoff. It has always been doable. https://t.co/hKPKrGyz2M,0,0,False,False,False
"Let's call this what it is: A form of voter suppression. By proceeding with their primary, Wisconsin is making voters choose between their health, potentially their lives, and their constitutional right to vote. This is not what a democracy looks like. https://t.co/3bg1y0wDH2",0,0,False,False,False
"Families of #TX24 deserve someone who will fight for them. 

More than ever, we need empathetic leaders who care about doing the work to serve working-class people, not who gets the credit.

If you agree and are able to, please pitch in $5 or more today. https://t.co/lwD5QmbZg1",0,0,False,False,False
"Churches don't worship, people do. 

My family and I worshipped with our church online because we love our community and want it safe. 

We're sad, but our slight discomfort is just that.

This whole week is about Christ's love transcending physical objects. The pulpits are fine. https://t.co/WMRaqlaClq",0,0,False,False,False
"I asked my 4 y.o. to practice writing his e's, and he responds with ""Avada Kedavra!"" No parenting book covers fictional death spells during a global pandemic, but I'm going to give myself an A-, if not a solid B+",0,0,False,False,False
"This is a difficult time for all of us, but some families are facing more difficulties than others. Sadly, child abuse has spiked recently. 

This organization is committed to lowering these cases. Please continue to check in on your loved ones. 
https://t.co/ExbrMUxNom",0,0,False,False,False
"During my calls to voters, I ask how they're doing. It's not perfunctory; it's a real question. I appreciate having the time with folks to get a sense of their lives. 

If you have time, try to call through your phone contacts at least once. Someone needs to hear from you.",0,0,False,False,False
"Join us TONIGHT at 7PM for a virtual town hall with Farmers Branch Mayor Robert Dye and Fort Worth ISD School Board President Cinto Ramos to discuss COVID-19 and it's impacts on  #TX24 and what steps are being taken to mitigate them. 

RSVP 👉🏽 https://t.co/jaCR3UY0YP",0,0,False,False,False
"If Trump moves the election, he'll both be out of a job AND flip the Senate. 

Prof. Pitney gave an insightful lecture on the effects of COVID-19 on the 2020 election. #CMC https://t.co/0fIQ0KzRCa",0,0,False,False,False
"One of the best ways we can support our children through this pandemic is expanding their access to online learning tools. 

TheJournal has compiled 14 pages of resources for parents of children who are transitioning to online schooling. https://t.co/j9TSWMXr43",0,0,False,False,False
S/o to homeschool parents whose homes are still standing.,0,0,False,False,False
"Here are just a few reasons why completing the census is extremely important.
Fill out the census today at https://t.co/iyT1OtXvZQ
It's a quick 10-minute questionnaire that can make all the difference. #CensusDay2020 #EveryoneCounts https://t.co/n3M1YGj8dn",0,0,False,False,False
"Half a million people in Dallas Co. are uninsured in the middle of a pandemic. Now, they have to choose between being able to afford groceries, or going to work sick. 

This should not be the way we treat those who are deemed essential workers. https://t.co/zGMup4ITMJ",0,0,False,False,False
"Thanks for coming to my fundraising party, Luis! It was wonderful seeing you and your lovely wife! https://t.co/Acywbuwcjx",0,0,False,False,False
"We must be doing something right if the Republicans are trolling us and it's only March. Trump endorsed my opponent, and it's no wonder they're trying to deflect from his reprehensible leadership with lies. Let's beat them and flip #TX24 blue: https://t.co/pHlbYYOLFH https://t.co/SErLgZZdFa",0,0,False,False,False
"s/o to my husband who is singing to both my 1 y.o. and his team about use cases in his lullaby voice. It's actually working... Not sure about the use case, but the kid is going back down.",0,0,False,False,False
"Please join @latinovictoryus and our hosts for Cocktails with Candace &amp; Latino Victory TODAY at 4PM. 

It’ll be a great chance to connect safely and learn about our plans to keep building on our momentum leading up to our runoff on July 14th.  

RSVP 👉🏽 https://t.co/j9kbsz4P0k https://t.co/mK443sUw3s",0,0,False,False,False
"About a year ago I set out on a journey to flip #TX24 blue, but more importantly to give working families better representation in Congress. It has never been more important to have leaders grounded in empathy, who understand what it means to struggle and persevere. https://t.co/a5BzKh5A45",0,0,False,False,False
"Thank you to @JulianCastro for his wonderful endorsement!

""We need leaders in Washington who will fight for an America where everyone counts, which is why I'm proud to endorse Candace Valenzuela for Congress in Texas's 24th District..."" (1/2) https://t.co/HWEhjDa8ZU",0,0,False,False,False
We're wearing this shirt out. https://t.co/M9rvBrOry1,0,0,False,False,False
"The first recorded death of a baby in the United States means we've crossed a terrible threshold. 

My heart hurts. My soul hurts. 

Our leaders are still trying to means test lives.

@DanPatrick, this was someone's grandbaby.

For those of us who can, #StayAtHomeAndStaySafe https://t.co/vTg4fHGkwj",0,0,False,False,False
Now he's listening to the big reveal... https://t.co/9uAS18qhrw,0,0,False,False,False
My 4 y.o. is listening to Harry Potter and the Chamber of Secrets as I work. I just heard him mumble that he thinks Tom Riddle is heir of Slytherin.,0,0,False,False,False
"Texas cities are not allowed to:
🚫 Set a wage
🚫 Stop Fracking
🚫 Stop bigotry parading as religion
🚫 Regulate Firearms Sales
🚫 Freely determine tax rates 

""Local control"" here means ""fend for yourself while the state government dodges responsibility."" https://t.co/Mhb1ruXEtE",0,1,False,True,True
Husband prepares protection to go to the store. I assured him people will stay at least 6 feet away. https://t.co/vVhzp9MVHm,0,0,False,False,False
My heartfelt thanks goes out to the first responders and essential workers and their families for enduring separation and risk to save all of us. https://t.co/OdWdkmBKCX,0,0,False,False,False
"If you are healthy and not living with anyone extremely vulnerable or symptomatic, please consider helping feed folks through Metrocrest services. The food pantry is amazingly organized and is as pleasant as it is necessary to our community. https://t.co/HbDyADArug",0,0,False,False,False
"Join us on Facebook Live this Friday at 6PM with Lewisville City Councilman, @BrandontJones and Carrollton-Farmers Branch School Board Trustee, Guillermo Ramos to discuss how COVID-19 is being addressed in their respective jurisdictions. 

RSVP here 👉🏽 https://t.co/RU4aVNNz34 https://t.co/t3DRoRQtfg",0,0,False,False,False
"I've heard jokes about #COVID19 being the subject of college essays later. If you're in school and you think you might be writing about this for college, let me give some tips from someone who worked as an interviewer in college and later helped students get admitted:
(1/7)",0,0,False,False,False
Our nation is facing an unprecedented health crisis and it is up to our state leaders to convey the gravity of the moment and the importance of keeping our loved ones safe. Lieutenant Governor Dan Patrick’s remarks are dangerous. https://t.co/s2wr1XjI9h,0,0,False,False,False
An amazing explanation about why the #2020 Census Matters. https://t.co/zbAWpDtKy2,0,0,False,False,False
"As a country, we’re facing a lot of uncertainty but I’m staying focused on our fight for the families of #TX24. Join me &amp; @LatinoVictoryUS to talk about this new normal and how we’re building the diverse coalition it will take to win. Join us 👉🏾 https://t.co/j9kbsz4P0k https://t.co/fuvqTkeJbY",0,0,False,False,False
"For decades, business-as-usual politics in Washington, DC has led to extensive cuts to our rural hospitals &amp; health care systems. The COVID-19 crisis has only amplified this reality. 

We need leadership that will step up and put our communities first.

https://t.co/7nM2zIWrX8",1,0,True,False,True
"We must listen to the experts and scientists, &amp; they're saying it is crucial we continue social distancing in order to curb the spread of COVID-19. Let's continue to follow the science &amp; put our community first.

We’re all eager to get through this, but we must do it together. https://t.co/i3luaMSAPU",0,0,False,False,False
"Last week, we held our first Facebook Live Town Hall to speak with the community and answer questions on everything from protecting the Postal Service and Net Neutrality to how I would work to expand access to affordable health care. 

Check it out here: https://t.co/VCOFA9fIPJ",0,0,False,False,False
"I know what a crisis like this would have meant for my family's produce stand.
 
Our small businesses are the backbone of our communities. It’s time Congress stepped up with the resources we need to help small businesses across Southwest Washington.

https://t.co/LcGeGwwb8o",0,0,False,False,False
"My team and I have compiled this comprehensive COVID-19 resource guide for Southwest Washington. Check it out to find resources on:

✅Health care
✅Unemployment
✅Small businesses
✅Food and bill assistance
✅Volunteer opportunities to help our community

https://t.co/YJwK98ZBwK",0,0,False,False,False
"The IRS has provided a resource to let you check on the status of your relief payment. Take a look here:

https://t.co/Pk4aiLjB5R",0,0,False,False,False
"I've been looking for a good all comprehensive resource guide for Southwest Washington, &amp; I didn't see one, so my team &amp; I put one together. The guide compiles local, state, &amp; national resources for health care, unemployment, small businesses.. (1/2)

https://t.co/YJwK98I08a",0,0,False,False,False
"It's all thanks to you, your grassroots support &amp; energy has made this possible- all done w/o a dime of corporate PAC $. Your commitment to change will carry Carolyn to Congress bc we need access to affordable health care &amp; broadband internet for all. 

https://t.co/lM7qO5wlgS",0,0,False,False,False
"We're live at our first ever Facebook Live Town Hall! 

Tune in now here: https://t.co/SWq3tnULJz",0,0,False,False,False
"Our Post Offices are at the heart of our communities. Regardless of zip code, they get the job done for the cost of a stamp — from getting our prescriptions, to connecting with friends and relatives, to being able to receive and return our ballots.",0,0,False,False,False
"My old union, @UFCW is sharing some helpful tips to ensure everyone is healthy&amp;safe. If you're going out, wear a facemask &amp;stay 6 ft or 2 grocery carts away from ppl while our or shopping. This protects ourselves, our communities &amp; our essential workers. Stay healthy&amp; #ShopSmart! https://t.co/TxaB2db74w",0,0,False,False,False
"While I wish we could be meeting in person for our next TH, I'm looking forward to answering your Qs during our FB LIVE Townhall tomorrow @ 6pm. Join us here: https://t.co/HPxHRguByn &amp; submit your question here: https://t.co/pzcn9Y0pSj or ask them in the comments of the Townhall. https://t.co/GiRsfNnLdO",0,0,False,False,False
"We are hosting our first ever Facebook LIVE Townhall right here https://t.co/ri7nUMwmjP on Thursday, April 16th at 6pm. We cannot wait for it and hope you'll join us! You can submit your questions in advance here: https://t.co/pzcn9Y0pSj
Stay healthy! https://t.co/6XXMY0N2Us",0,0,False,False,False
"Domestic violence can happen to anyone regardless of age, race, gender or income &amp; takes many forms.
If you’re not safe at home, call YWCA's SafeChoice Domestic Violence Program. 
24/7 360-695-0501
Toll-free 800-695-0167
For life-threatening situations 911
https://t.co/f1m3LxqzpS",0,0,False,False,False
"ICYMI: I held a Roundtable with local Health Care Experts from Vancouver, to Klickitat County. Check it out below!

https://t.co/lqnPTlW57E",0,0,False,False,False
"What a lovely time at our 3rd Cyber Coffee w/ Carolyn last week. I’ve been missing all of our in person events, but these have been absolutely energizing. Hearing from people about why, now more than ever they need access to affordable health care &amp; broadband. https://t.co/j8AjoVErxK",0,0,False,False,False
"First- lack of preparedness for the current epidemic - especially hurting our rural communities
Then- lack of support &amp; resources for our rural hospitals
Now- jeopardizing communities across SW WA who rely on USPS for their prescriptions &amp; essential goods

https://t.co/AQl14bMApA",1,0,True,False,True
Wishing everyone who is celebrating a very happy Easter. I hope you’re able to enjoy it along with the gorgeous spring weather we’re having.,0,0,False,False,False
"We’re live now with Health Care Experts: Deana Dahl Rural Health Care Family Nurse Practitioner, Mark Mantei CEO of the Vancouver Clinic, Stephanie Naas White Salmon Family Nurse Practitioner. Join us now! https://t.co/lqnPTlW57E",0,0,False,False,False
"📢Update📢The IRS just launched a non-filer web-tool for those who haven't needed to file a 2018 or 2019 tax return to ensure they receive their stimulus payment. Just provide the requested information to determine the amount you will receive.

https://t.co/QfmRWqn2GA",0,0,False,False,False
"This breaks my heart. There's no reason hospitals should be begging for donations of PPE from the community it serves when D.C. knew this was coming &amp; decided to ignore it for wks. Where's the support, PPE, &amp; tests we've been promised &amp; heard so much abt?

https://t.co/1VRAD5AHWB",1,0,True,False,True
"I want to hear from you! What questions have you been wanting to ask a Health Care Expert? Tune in tomorrow at 1pm right here for answers at our Facebook LIVE Roundtable. 

Submit your questions here: https://t.co/1IIYWtyuTl https://t.co/ZNCLHxdT2X",0,0,False,False,False
"I continue to be absolutely amazed at our communities' drive to put one another first and work to flatten the curve. The creative ways we are getting through it together (from a safe 6 ft or more distance) is a true testament to our resiliency.

https://t.co/CIJAGs1vT8",0,0,False,False,False
"My team and I have been checking in with our community making sure they have the resources they need to weather this storm. I want to hear how you’re doing. Take a moment to write to us at the link below to let us know. Stay healthy!

https://t.co/9zNFzE68uK",0,0,False,False,False
"Have you gotten your question in for our Health Care Expert Roundtable? We want to hear from you- submit your questions here: https://t.co/1IIYWtgU1N

See you Saturday at 1pm for our Facebook Live! https://t.co/Kju6ZHRFFG",0,0,False,False,False
Wishing everyone who is celebrating a happy and peaceful first night of Passover. I hope you're able to check in on relatives and loved ones.,0,0,False,False,False
"Are you trying to figure out how much you will be getting back in your coronavirus stimulus check? Below is a helpful calculator so you can best prepare your family's finances for it.

https://t.co/b1vA7Ns9GH",0,0,False,False,False
"If you have Qs about applying for unemployment, the ESD is hosting daily webinars this week to walk you through the process of applying. Click the link to register for a session.

Wednesday, 4/8 at 3:00 PM
Thursday, 4/9 at 1:00 PM
Friday, 4/10 at 10:00 AM

https://t.co/goLASM5qkP",0,0,False,False,False
"I am deeply saddened to hear of the passing of John Prine. I remember listening to this while working at Safeway stocking the produce department. 

https://t.co/UCeWusYWU8",0,0,False,False,False
"I'm working night &amp; day to get you &amp; your families the answers to your questions &amp; resources that are available. What questions have you been wanting to ask a Health Care Expert about how to keep our families safe? Join us Sat 4/11 @ 1pm.
Submit them here: https://t.co/1IIYWtgU1N https://t.co/kSlFQ2QRvN",0,0,False,False,False
"I have been hearing from many people that they have questions and have been getting conflicting information about unemployment insurance claims. The Washington Employment Security Department has a helpful FAQ sheet that can be found at the link below. 

https://t.co/DIdYxT75q4",0,0,False,False,False
"This will be hard, but I know our resiliency will get us thru. Pls take care &amp; try to enjoy this time w/ your fam &amp; loved ones. I know we are getting antsy (the Long fam sure is!), but we must do all we can to #flattenthecurve &amp; put our community first.

https://t.co/6HrFeTXEqi",0,0,False,False,False
"Thank you for the kind words, Patricia &amp; Michael. My entire focus &amp; driving force right now is ensuring the people of Southwest Washington have the answers to their questions &amp; the resources they need to keep themself &amp; their families healthy &amp; well. 

https://t.co/vCNWwvlpB8",0,0,False,False,False
"What's the point of aid for small businesses if it doesn't exclusively go to small businesses? I know the family produce stand would be needing help right now. We must ensure small businesses get what was intended for them (1/2)

https://t.co/MvTPM6jj0U",0,0,False,False,False
"To every essential worker working during this pandemic, thank you. To the grocery &amp; hardware store workers, delivery drivers, first responders, restaurant workers, transit workers, farmworkers, postal workers, Drs, RNs, scientists (to name a few)- You make this world go around. https://t.co/Rc58FdFb5j",0,0,False,False,False
"📢 Alert 📢 I'm hosting a Facebook LIVE Roundtable with Health Care Experts next Saturday, April 11th at 1pm to get your questions answered. Submit your questions for our Health Care Experts here: https://t.co/1IIYWtyuTl https://t.co/WTsgBfemMx",0,0,False,False,False
"Folks, are you confused about what this eviction moratorium means? Check out the article below for more information on what it means for you.

https://t.co/LKkTNFlFvW",0,0,False,False,False
📢 Update 📢 The Washington Health Benefit Exchange has moved back the deadline to May 8th for more time to enroll in health care. https://t.co/YDjFXLjXNm,0,0,False,False,False
